"iso_a0","adm_0_name","adm_1_name","adm_2_name","gaul_level","fao_gaul_code","t_res","calendar_start_date","calendar_end_date","year","dengue_total","case_definition_standardised"
"BRA","brazil","rio de janeiro","rio de janeiro","adm2",9961,"week",2015-06-07,2015-06-13,2015,824,"probable"
"BRA","brazil","rio de janeiro","rio de janeiro","adm2",9961,"week",2015-06-14,2015-06-20,2015,831,"probable"
"BRA","brazil","rio de janeiro","rio de janeiro","adm2",9961,"week",2015-06-21,2015-06-27,2015,507,"probable"
"BRA","brazil","rio de janeiro","rio de janeiro","adm2",9961,"week",2015-06-28,2015-07-04,2015,401,"probable"
"BRA","brazil","rio de janeiro","rio de janeiro","adm2",9961,"week",2015-07-05,2015-07-11,2015,372,"probable"
"BRA","brazil","rio de janeiro","rio de janeiro","adm2",9961,"week",2015-07-12,2015-07-18,2015,281,"probable"
"BRA","brazil","rio de janeiro","rio de janeiro","adm2",9961,"week",2015-07-19,2015-07-25,2015,286,"probable"
"BRA","brazil","rio de janeiro","rio de janeiro","adm2",9961,"week",2015-07-26,2015-08-01,2015,226,"probable"
"BRA","brazil","rio de janeiro","rio de janeiro","adm2",9961,"week",2015-08-02,2015-08-08,2015,220,"probable"
"BRA","brazil","rio de janeiro","rio de janeiro","adm2",9961,"week",2015-08-09,2015-08-15,2015,246,"probable"
"BRA","brazil","rio de janeiro","rio de janeiro","adm2",9961,"week",2015-08-16,2015-08-22,2015,149,"probable"
"BRA","brazil","rio de janeiro","rio de janeiro","adm2",9961,"week",2015-08-23,2015-08-29,2015,142,"probable"
"BRA","brazil","rio de janeiro","rio de janeiro","adm2",9961,"week",2015-08-30,2015-09-05,2015,103,"probable"
"BRA","brazil","rio de janeiro","rio de janeiro","adm2",9961,"week",2015-09-06,2015-09-12,2015,103,"probable"
"BRA","brazil","rio de janeiro","rio de janeiro","adm2",9961,"week",2015-09-13,2015-09-19,2015,81,"probable"
"BRA","brazil","rio de janeiro","rio de janeiro","adm2",9961,"week",2015-09-20,2015-09-26,2015,92,"probable"
"BRA","brazil","rio de janeiro","rio de janeiro","adm2",9961,"week",2015-09-27,2015-10-03,2015,92,"probable"
"BRA","brazil","rio de janeiro","rio de janeiro","adm2",9961,"week",2015-10-04,2015-10-10,2015,92,"probable"
"BRA","brazil","rio de janeiro","rio de janeiro","adm2",9961,"week",2015-10-11,2015-10-17,2015,79,"probable"
"BRA","brazil","rio de janeiro","rio de janeiro","adm2",9961,"week",2015-10-18,2015-10-24,2015,87,"probable"
"BRA","brazil","rio de janeiro","rio de janeiro","adm2",9961,"week",2015-10-25,2015-10-31,2015,93,"probable"
"BRA","brazil","rio de janeiro","rio de janeiro","adm2",9961,"week",2015-11-01,2015-11-07,2015,109,"probable"
"BRA","brazil","rio de janeiro","rio de janeiro","adm2",9961,"week",2015-11-08,2015-11-14,2015,136,"probable"
"BRA","brazil","rio de janeiro","rio de janeiro","adm2",9961,"week",2015-11-15,2015-11-21,2015,163,"probable"
"BRA","brazil","rio de janeiro","rio de janeiro","adm2",9961,"week",2015-11-22,2015-11-28,2015,165,"probable"
"BRA","brazil","rio de janeiro","rio de janeiro","adm2",9961,"week",2015-11-29,2015-12-05,2015,267,"probable"
"BRA","brazil","rio de janeiro","rio de janeiro","adm2",9961,"week",2015-12-06,2015-12-12,2015,350,"probable"
"BRA","brazil","rio de janeiro","rio de janeiro","adm2",9961,"week",2015-12-13,2015-12-19,2015,373,"probable"
"BRA","brazil","rio de janeiro","rio de janeiro","adm2",9961,"week",2015-12-20,2015-12-26,2015,251,"probable"
"BRA","brazil","rio de janeiro","rio de janeiro","adm2",9961,"week",2015-12-27,2016-01-02,2015,141,"probable"
"BRA","brazil","rio de janeiro","rio de janeiro","adm2",9961,"week",2016-01-03,2016-01-09,2016,488,"probable"
"BRA","brazil","rio de janeiro","rio de janeiro","adm2",9961,"week",2016-01-10,2016-01-16,2016,398,"probable"
"BRA","brazil","rio de janeiro","rio de janeiro","adm2",9961,"week",2016-01-17,2016-01-23,2016,424,"probable"
"BRA","brazil","rio de janeiro","rio de janeiro","adm2",9961,"week",2016-01-24,2016-01-30,2016,436,"probable"
"BRA","brazil","rio de janeiro","rio de janeiro","adm2",9961,"week",2016-01-31,2016-02-06,2016,437,"probable"
"BRA","brazil","rio de janeiro","rio de janeiro","adm2",9961,"week",2016-02-07,2016-02-13,2016,560,"probable"
"BRA","brazil","rio de janeiro","rio de janeiro","adm2",9961,"week",2016-02-14,2016-02-20,2016,763,"probable"
"BRA","brazil","rio de janeiro","rio de janeiro","adm2",9961,"week",2016-02-21,2016-02-27,2016,742,"probable"
"BRA","brazil","rio de janeiro","rio de janeiro","adm2",9961,"week",2016-02-28,2016-03-05,2016,880,"probable"
"BRA","brazil","rio de janeiro","rio de janeiro","adm2",9961,"week",2016-03-06,2016-03-12,2016,1068,"probable"
"BRA","brazil","rio de janeiro","rio de janeiro","adm2",9961,"week",2016-03-13,2016-03-19,2016,1221,"probable"
"BRA","brazil","rio de janeiro","rio de janeiro","adm2",9961,"week",2016-03-20,2016-03-26,2016,1603,"probable"
"BRA","brazil","rio de janeiro","rio de janeiro","adm2",9961,"week",2016-03-27,2016-04-02,2016,2565,"probable"
"BRA","brazil","rio de janeiro","rio de janeiro","adm2",9961,"week",2016-04-03,2016-04-09,2016,2309,"probable"
"BRA","brazil","rio de janeiro","rio de janeiro","adm2",9961,"week",2016-04-10,2016-04-16,2016,2267,"probable"
"BRA","brazil","rio de janeiro","rio de janeiro","adm2",9961,"week",2016-04-17,2016-04-23,2016,1849,"probable"
"BRA","brazil","rio de janeiro","rio de janeiro","adm2",9961,"week",2016-04-24,2016-04-30,2016,1789,"probable"
"BRA","brazil","rio de janeiro","rio de janeiro","adm2",9961,"week",2016-05-01,2016-05-07,2016,1107,"probable"
"BRA","brazil","rio de janeiro","rio de janeiro","adm2",9961,"week",2016-05-08,2016-05-14,2016,1011,"probable"
"BRA","brazil","rio de janeiro","rio de janeiro","adm2",9961,"week",2016-05-15,2016-05-21,2016,615,"probable"
"BRA","brazil","rio de janeiro","rio de janeiro","adm2",9961,"week",2016-05-22,2016-05-28,2016,419,"probable"
"BRA","brazil","rio de janeiro","rio de janeiro","adm2",9961,"week",2016-05-29,2016-06-04,2016,429,"probable"
"BRA","brazil","rio de janeiro","rio de janeiro","adm2",9961,"week",2016-06-05,2016-06-11,2016,369,"probable"
"BRA","brazil","rio de janeiro","rio de janeiro","adm2",9961,"week",2016-06-12,2016-06-18,2016,218,"probable"
"BRA","brazil","rio de janeiro","rio de janeiro","adm2",9961,"week",2016-06-19,2016-06-25,2016,184,"probable"
"BRA","brazil","rio de janeiro","rio de janeiro","adm2",9961,"week",2016-06-26,2016-07-02,2016,153,"probable"
"BRA","brazil","rio de janeiro","rio de janeiro","adm2",9961,"week",2016-07-03,2016-07-09,2016,135,"probable"
"BRA","brazil","rio de janeiro","rio de janeiro","adm2",9961,"week",2016-07-10,2016-07-16,2016,123,"probable"
"BRA","brazil","rio de janeiro","rio de janeiro","adm2",9961,"week",2016-07-17,2016-07-23,2016,95,"probable"
"BRA","brazil","rio de janeiro","rio de janeiro","adm2",9961,"week",2016-07-24,2016-07-30,2016,99,"probable"
"BRA","brazil","rio de janeiro","rio de janeiro","adm2",9961,"week",2016-07-31,2016-08-06,2016,62,"probable"
"BRA","brazil","rio de janeiro","rio de janeiro","adm2",9961,"week",2016-08-07,2016-08-13,2016,47,"probable"
"BRA","brazil","rio de janeiro","rio de janeiro","adm2",9961,"week",2016-08-14,2016-08-20,2016,58,"probable"
"BRA","brazil","rio de janeiro","rio de janeiro","adm2",9961,"week",2016-08-21,2016-08-27,2016,42,"probable"
"BRA","brazil","rio de janeiro","rio de janeiro","adm2",9961,"week",2016-08-28,2016-09-03,2016,48,"probable"
"BRA","brazil","rio de janeiro","rio de janeiro","adm2",9961,"week",2016-09-04,2016-09-10,2016,40,"probable"
"BRA","brazil","rio de janeiro","rio de janeiro","adm2",9961,"week",2016-09-11,2016-09-17,2016,41,"probable"
"BRA","brazil","rio de janeiro","rio de janeiro","adm2",9961,"week",2016-09-18,2016-09-24,2016,42,"probable"
"BRA","brazil","rio de janeiro","rio de janeiro","adm2",9961,"week",2016-09-25,2016-10-01,2016,25,"probable"
"BRA","brazil","rio de janeiro","rio de janeiro","adm2",9961,"week",2016-10-02,2016-10-08,2016,27,"probable"
"BRA","brazil","rio de janeiro","rio de janeiro","adm2",9961,"week",2016-10-09,2016-10-15,2016,30,"probable"
"BRA","brazil","rio de janeiro","rio de janeiro","adm2",9961,"week",2016-10-16,2016-10-22,2016,47,"probable"
"BRA","brazil","rio de janeiro","rio de janeiro","adm2",9961,"week",2016-10-23,2016-10-29,2016,51,"probable"
"BRA","brazil","rio de janeiro","rio de janeiro","adm2",9961,"week",2016-10-30,2016-11-05,2016,40,"probable"
"BRA","brazil","rio de janeiro","rio de janeiro","adm2",9961,"week",2016-11-06,2016-11-12,2016,56,"probable"
"BRA","brazil","rio de janeiro","rio de janeiro","adm2",9961,"week",2016-11-13,2016-11-19,2016,81,"probable"
"BRA","brazil","rio de janeiro","rio de janeiro","adm2",9961,"week",2016-11-20,2016-11-26,2016,89,"probable"
"BRA","brazil","rio de janeiro","rio de janeiro","adm2",9961,"week",2016-11-27,2016-12-03,2016,132,"probable"
"BRA","brazil","rio de janeiro","rio de janeiro","adm2",9961,"week",2016-12-04,2016-12-10,2016,131,"probable"
"BRA","brazil","rio de janeiro","rio de janeiro","adm2",9961,"week",2016-12-11,2016-12-17,2016,119,"probable"
"BRA","brazil","rio de janeiro","rio de janeiro","adm2",9961,"week",2016-12-18,2016-12-24,2016,153,"probable"
"BRA","brazil","rio de janeiro","rio de janeiro","adm2",9961,"week",2016-12-25,2016-12-31,2016,254,"probable"
"BRA","brazil","rio de janeiro","rio de janeiro","adm2",9961,"week",2017-01-01,2017-01-07,2017,151,"probable"
"BRA","brazil","rio de janeiro","rio de janeiro","adm2",9961,"week",2017-01-08,2017-01-14,2017,182,"probable"
"BRA","brazil","rio de janeiro","rio de janeiro","adm2",9961,"week",2017-01-15,2017-01-21,2017,172,"probable"
"BRA","brazil","rio de janeiro","rio de janeiro","adm2",9961,"week",2017-01-22,2017-01-28,2017,224,"probable"
"BRA","brazil","rio de janeiro","rio de janeiro","adm2",9961,"week",2017-01-29,2017-02-04,2017,196,"probable"
"BRA","brazil","rio de janeiro","rio de janeiro","adm2",9961,"week",2017-02-05,2017-02-11,2017,181,"probable"
"BRA","brazil","rio de janeiro","rio de janeiro","adm2",9961,"week",2017-02-12,2017-02-18,2017,188,"probable"
"BRA","brazil","rio de janeiro","rio de janeiro","adm2",9961,"week",2017-02-19,2017-02-25,2017,95,"probable"
"BRA","brazil","rio de janeiro","rio de janeiro","adm2",9961,"week",2017-02-26,2017-03-04,2017,117,"probable"
"BRA","brazil","rio de janeiro","rio de janeiro","adm2",9961,"week",2017-03-05,2017-03-11,2017,118,"probable"
"BRA","brazil","rio de janeiro","rio de janeiro","adm2",9961,"week",2017-03-12,2017-03-18,2017,144,"probable"
"BRA","brazil","rio de janeiro","rio de janeiro","adm2",9961,"week",2017-03-19,2017-03-25,2017,114,"probable"
"BRA","brazil","rio de janeiro","rio de janeiro","adm2",9961,"week",2017-03-26,2017-04-01,2017,108,"probable"
"BRA","brazil","rio de janeiro","rio de janeiro","adm2",9961,"week",2017-04-02,2017-04-08,2017,119,"probable"
"BRA","brazil","rio de janeiro","rio de janeiro","adm2",9961,"week",2017-04-09,2017-04-15,2017,82,"probable"
"BRA","brazil","rio de janeiro","rio de janeiro","adm2",9961,"week",2017-04-16,2017-04-22,2017,81,"probable"
"BRA","brazil","rio de janeiro","rio de janeiro","adm2",9961,"week",2017-04-23,2017-04-29,2017,79,"probable"
"BRA","brazil","rio de janeiro","rio de janeiro","adm2",9961,"week",2017-04-30,2017-05-06,2017,91,"probable"
"BRA","brazil","rio de janeiro","rio de janeiro","adm2",9961,"week",2017-05-07,2017-05-13,2017,79,"probable"
"BRA","brazil","rio de janeiro","rio de janeiro","adm2",9961,"week",2017-05-14,2017-05-20,2017,46,"probable"
"BRA","brazil","rio de janeiro","rio de janeiro","adm2",9961,"week",2017-05-21,2017-05-27,2017,34,"probable"
"BRA","brazil","rio de janeiro","rio de janeiro","adm2",9961,"week",2017-05-28,2017-06-03,2017,49,"probable"
"BRA","brazil","rio de janeiro","rio de janeiro","adm2",9961,"week",2017-06-04,2017-06-10,2017,40,"probable"
"BRA","brazil","rio de janeiro","rio de janeiro","adm2",9961,"week",2017-06-11,2017-06-17,2017,28,"probable"
"BRA","brazil","rio de janeiro","rio de janeiro","adm2",9961,"week",2017-06-18,2017-06-24,2017,30,"probable"
"BRA","brazil","rio de janeiro","rio de janeiro","adm2",9961,"week",2017-06-25,2017-07-01,2017,21,"probable"
"BRA","brazil","rio de janeiro","rio de janeiro","adm2",9961,"week",2017-07-02,2017-07-08,2017,30,"probable"
"BRA","brazil","rio de janeiro","rio de janeiro","adm2",9961,"week",2017-07-09,2017-07-15,2017,27,"probable"
"BRA","brazil","rio de janeiro","rio de janeiro","adm2",9961,"week",2017-07-16,2017-07-22,2017,34,"probable"
"BRA","brazil","rio de janeiro","rio de janeiro","adm2",9961,"week",2017-07-23,2017-07-29,2017,26,"probable"
"BRA","brazil","rio de janeiro","rio de janeiro","adm2",9961,"week",2017-07-30,2017-08-05,2017,30,"probable"
"BRA","brazil","rio de janeiro","rio de janeiro","adm2",9961,"week",2017-08-06,2017-08-12,2017,21,"probable"
"BRA","brazil","rio de janeiro","rio de janeiro","adm2",9961,"week",2017-08-13,2017-08-19,2017,22,"probable"
"BRA","brazil","rio de janeiro","rio de janeiro","adm2",9961,"week",2017-08-20,2017-08-26,2017,32,"probable"
"BRA","brazil","rio de janeiro","rio de janeiro","adm2",9961,"week",2017-08-27,2017-09-02,2017,25,"probable"
"BRA","brazil","rio de janeiro","rio de janeiro","adm2",9961,"week",2017-09-03,2017-09-09,2017,24,"probable"
"BRA","brazil","rio de janeiro","rio de janeiro","adm2",9961,"week",2017-09-10,2017-09-16,2017,25,"probable"
"BRA","brazil","rio de janeiro","rio de janeiro","adm2",9961,"week",2017-09-17,2017-09-23,2017,41,"probable"
"BRA","brazil","rio de janeiro","rio de janeiro","adm2",9961,"week",2017-09-24,2017-09-30,2017,22,"probable"
"BRA","brazil","rio de janeiro","rio de janeiro","adm2",9961,"week",2017-10-01,2017-10-07,2017,48,"probable"
"BRA","brazil","rio de janeiro","rio de janeiro","adm2",9961,"week",2017-10-08,2017-10-14,2017,46,"probable"
"BRA","brazil","rio de janeiro","rio de janeiro","adm2",9961,"week",2017-10-15,2017-10-21,2017,49,"probable"
"BRA","brazil","rio de janeiro","rio de janeiro","adm2",9961,"week",2017-10-22,2017-10-28,2017,43,"probable"
"BRA","brazil","rio de janeiro","rio de janeiro","adm2",9961,"week",2017-10-29,2017-11-04,2017,30,"probable"
"BRA","brazil","rio de janeiro","rio de janeiro","adm2",9961,"week",2017-11-05,2017-11-11,2017,45,"probable"
"BRA","brazil","rio de janeiro","rio de janeiro","adm2",9961,"week",2017-11-12,2017-11-18,2017,46,"probable"
"BRA","brazil","rio de janeiro","rio de janeiro","adm2",9961,"week",2017-11-19,2017-11-25,2017,47,"probable"
"BRA","brazil","rio de janeiro","rio de janeiro","adm2",9961,"week",2017-11-26,2017-12-02,2017,52,"probable"
"BRA","brazil","rio de janeiro","rio de janeiro","adm2",9961,"week",2017-12-03,2017-12-09,2017,65,"probable"
"BRA","brazil","rio de janeiro","rio de janeiro","adm2",9961,"week",2017-12-10,2017-12-16,2017,54,"probable"
"BRA","brazil","rio de janeiro","rio de janeiro","adm2",9961,"week",2017-12-17,2017-12-23,2017,49,"probable"
"BRA","brazil","rio de janeiro","rio de janeiro","adm2",9961,"week",2017-12-24,2017-12-30,2017,63,"probable"
"BRA","brazil","rio de janeiro","rio de janeiro","adm2",9961,"week",2017-12-31,2018-01-06,2017,72,"probable"
"BRA","brazil","rio de janeiro","rio de janeiro","adm2",9961,"week",2018-01-07,2018-01-13,2018,85,"probable"
"BRA","brazil","rio de janeiro","rio de janeiro","adm2",9961,"week",2018-01-14,2018-01-20,2018,106,"probable"
"BRA","brazil","rio de janeiro","rio de janeiro","adm2",9961,"week",2018-01-21,2018-01-27,2018,74,"probable"
"BRA","brazil","rio de janeiro","rio de janeiro","adm2",9961,"week",2018-01-28,2018-02-03,2018,94,"probable"
"BRA","brazil","rio de janeiro","rio de janeiro","adm2",9961,"week",2018-02-04,2018-02-10,2018,59,"probable"
"BRA","brazil","rio de janeiro","rio de janeiro","adm2",9961,"week",2018-02-11,2018-02-17,2018,61,"probable"
"BRA","brazil","rio de janeiro","rio de janeiro","adm2",9961,"week",2018-02-18,2018-02-24,2018,91,"probable"
"BRA","brazil","rio de janeiro","rio de janeiro","adm2",9961,"week",2018-02-25,2018-03-03,2018,94,"probable"
"BRA","brazil","rio de janeiro","rio de janeiro","adm2",9961,"week",2018-03-04,2018-03-10,2018,154,"probable"
"BRA","brazil","rio de janeiro","rio de janeiro","adm2",9961,"week",2018-03-11,2018-03-17,2018,137,"probable"
"BRA","brazil","rio de janeiro","rio de janeiro","adm2",9961,"week",2018-03-18,2018-03-24,2018,155,"probable"
"BRA","brazil","rio de janeiro","rio de janeiro","adm2",9961,"week",2018-03-25,2018-03-31,2018,194,"probable"
"BRA","brazil","rio de janeiro","rio de janeiro","adm2",9961,"week",2018-04-01,2018-04-07,2018,239,"probable"
"BRA","brazil","rio de janeiro","rio de janeiro","adm2",9961,"week",2018-04-08,2018-04-14,2018,221,"probable"
"BRA","brazil","rio de janeiro","rio de janeiro","adm2",9961,"week",2018-04-15,2018-04-21,2018,203,"probable"
"BRA","brazil","rio de janeiro","rio de janeiro","adm2",9961,"week",2018-04-22,2018-04-28,2018,208,"probable"
"BRA","brazil","rio de janeiro","rio de janeiro","adm2",9961,"week",2018-04-29,2018-05-05,2018,240,"probable"
"BRA","brazil","rio de janeiro","rio de janeiro","adm2",9961,"week",2018-05-06,2018-05-12,2018,251,"probable"
"BRA","brazil","rio de janeiro","rio de janeiro","adm2",9961,"week",2018-05-13,2018-05-19,2018,239,"probable"
"BRA","brazil","rio de janeiro","rio de janeiro","adm2",9961,"week",2018-05-20,2018-05-26,2018,142,"probable"
"BRA","brazil","rio de janeiro","rio de janeiro","adm2",9961,"week",2018-05-27,2018-06-02,2018,144,"probable"
"BRA","brazil","rio de janeiro","rio de janeiro","adm2",9961,"week",2018-06-03,2018-06-09,2018,138,"probable"
"BRA","brazil","rio de janeiro","rio de janeiro","adm2",9961,"week",2018-06-10,2018-06-16,2018,136,"probable"
"BRA","brazil","rio de janeiro","rio de janeiro","adm2",9961,"week",2018-06-17,2018-06-23,2018,125,"probable"
"BRA","brazil","rio de janeiro","rio de janeiro","adm2",9961,"week",2018-06-24,2018-06-30,2018,142,"probable"
"BRA","brazil","rio de janeiro","rio de janeiro","adm2",9961,"week",2018-07-01,2018-07-07,2018,158,"probable"
"BRA","brazil","rio de janeiro","rio de janeiro","adm2",9961,"week",2018-07-08,2018-07-14,2018,108,"probable"
"BRA","brazil","rio de janeiro","rio de janeiro","adm2",9961,"week",2018-07-15,2018-07-21,2018,104,"probable"
"BRA","brazil","rio de janeiro","rio de janeiro","adm2",9961,"week",2018-07-22,2018-07-28,2018,94,"probable"
"BRA","brazil","rio de janeiro","rio de janeiro","adm2",9961,"week",2018-07-29,2018-08-04,2018,67,"probable"
"BRA","brazil","rio de janeiro","rio de janeiro","adm2",9961,"week",2018-08-05,2018-08-11,2018,85,"probable"
"BRA","brazil","rio de janeiro","rio de janeiro","adm2",9961,"week",2018-08-12,2018-08-18,2018,55,"probable"
"BRA","brazil","rio de janeiro","rio de janeiro","adm2",9961,"week",2018-08-19,2018-08-25,2018,48,"probable"
"BRA","brazil","rio de janeiro","rio de janeiro","adm2",9961,"week",2018-08-26,2018-09-01,2018,43,"probable"
"BRA","brazil","rio de janeiro","rio de janeiro","adm2",9961,"week",2018-09-02,2018-09-08,2018,37,"probable"
"BRA","brazil","rio de janeiro","rio de janeiro","adm2",9961,"week",2018-09-09,2018-09-15,2018,38,"probable"
"BRA","brazil","rio de janeiro","rio de janeiro","adm2",9961,"week",2018-09-16,2018-09-22,2018,48,"probable"
"BRA","brazil","rio de janeiro","rio de janeiro","adm2",9961,"week",2018-09-23,2018-09-29,2018,32,"probable"
"BRA","brazil","rio de janeiro","rio de janeiro","adm2",9961,"week",2018-09-30,2018-10-06,2018,53,"probable"
"BRA","brazil","rio de janeiro","rio de janeiro","adm2",9961,"week",2018-10-07,2018-10-13,2018,34,"probable"
"BRA","brazil","rio de janeiro","rio de janeiro","adm2",9961,"week",2018-10-14,2018-10-20,2018,50,"probable"
